PO_ID,reason,Comments
PO1329,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (46) is less than ordered quantity (173).; ASN shipped quantity (121) does not match GRN received quantity (46).; Expected invoice amount (72616.75) does not match invoice amount (5509.12).; Earliest received date (2025-08-09) is after the PO delivery date (2025-08-02).
PO1330,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (192) exceeds ordered quantity (97).; ASN shipped quantity (82) does not match GRN received quantity (192).; Expected invoice amount (17181.61) does not match invoice amount (9789.68).; Earliest received date (2025-08-14) is after the PO delivery date (2025-08-11).
PO1331,Missing GRN,No GRN record found for this PO.
PO1332,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (168) exceeds ordered quantity (147).; ASN shipped quantity (61) does not match GRN received quantity (168).; Expected invoice amount (21362.04) does not match invoice amount (1345.82).; Earliest received date (2025-08-01) is after the PO delivery date (2025-07-30).
PO1333,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (123) exceeds ordered quantity (76).; ASN shipped quantity (65) does not match GRN received quantity (123).; Expected invoice amount (18206.56) does not match invoice amount (3218.30).; Earliest received date (2025-08-06) is after the PO delivery date (2025-07-02).
PO1334,Missing GRN,No GRN record found for this PO.
PO1335,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (418) exceeds ordered quantity (134).; ASN shipped quantity (288) does not match GRN received quantity (418).; Expected invoice amount (65646.60) does not match invoice amount (4238.45).
PO1336,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (212) exceeds ordered quantity (85).; ASN shipped quantity (194) does not match GRN received quantity (212).; Expected invoice amount (24372.05) does not match invoice amount (2435.66).; Earliest received date (2025-08-11) is after the PO delivery date (2025-07-30).
PO1337,Missing GRN,No GRN record found for this PO.
PO1338,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (472) exceeds ordered quantity (117).; ASN shipped quantity (680) does not match GRN received quantity (472).; Expected invoice amount (26604.63) does not match invoice amount (4062.78).; Earliest received date (2025-08-02) is after the PO delivery date (2025-07-12).
PO1339,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (145) exceeds ordered quantity (69).; ASN shipped quantity (168) does not match GRN received quantity (145).; Expected invoice amount (27662.79) does not match invoice amount (4731.60).; Earliest received date (2025-08-09) is after the PO delivery date (2025-07-13).
PO1340,Missing GRN,No GRN record found for this PO.
PO1341,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (81) is less than ordered quantity (185).; ASN shipped quantity (186) does not match GRN received quantity (81).; Expected invoice amount (73121.25) does not match invoice amount (5671.02).; Earliest received date (2025-08-06) is after the PO delivery date (2025-06-27).
PO1342,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (139) exceeds ordered quantity (93).; ASN shipped quantity (319) does not match GRN received quantity (139).; Expected invoice amount (41026.95) does not match invoice amount (5049.76).; Earliest received date (2025-08-15) is after the PO delivery date (2025-07-24).
PO1343,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (170) exceeds ordered quantity (145).; ASN shipped quantity (158) does not match GRN received quantity (170).; Expected invoice amount (28646.20) does not match invoice amount (9888.16).
PO1344,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (633) exceeds ordered quantity (119).; ASN shipped quantity (428) does not match GRN received quantity (633).; Expected invoice amount (49475.44) does not match invoice amount (6586.89).
PO1345,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (152) exceeds ordered quantity (57).; ASN shipped quantity (41) does not match GRN received quantity (152).; Expected invoice amount (14747.61) does not match invoice amount (5051.61).; Earliest received date (2025-08-16) is after the PO delivery date (2025-06-29).
PO1346,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (125) exceeds ordered quantity (50).; ASN shipped quantity (111) does not match GRN received quantity (125).; Expected invoice amount (5777.50) does not match invoice amount (5232.92).; Earliest received date (2025-08-16) is after the PO delivery date (2025-07-05).
PO1347,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (440) exceeds ordered quantity (106).; ASN shipped quantity (536) does not match GRN received quantity (440).; Expected invoice amount (39729.86) does not match invoice amount (1251.42).; Earliest received date (2025-07-29) is after the PO delivery date (2025-07-21).
PO1348,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (107) exceeds ordered quantity (60).; ASN shipped quantity (138) does not match GRN received quantity (107).; Expected invoice amount (9806.40) does not match invoice amount (2260.47).; Earliest received date (2025-08-04) is after the PO delivery date (2025-07-10).
PO1349,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (149) exceeds ordered quantity (113).; ASN shipped quantity (106) does not match GRN received quantity (149).; Expected invoice amount (17121.76) does not match invoice amount (1831.70).; Earliest received date (2025-08-11) is after the PO delivery date (2025-06-27).
PO1350,Missing GRN,No GRN record found for this PO.
PO1351,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (266) exceeds ordered quantity (55).; ASN shipped quantity (268) does not match GRN received quantity (266).; Expected invoice amount (2853.95) does not match invoice amount (8674.72).
PO1352,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (243) exceeds ordered quantity (169).; ASN shipped quantity (251) does not match GRN received quantity (243).; Expected invoice amount (52357.89) does not match invoice amount (2299.26).; Earliest received date (2025-08-10) is after the PO delivery date (2025-06-20).
PO1353,Missing GRN,No GRN record found for this PO.
PO1354,"Over-delivery, Total price discrepancy, Late delivery",Total received quantity (200) exceeds ordered quantity (85).; Expected invoice amount (11427.40) does not match invoice amount (8903.11).; Earliest received date (2025-08-10) is after the PO delivery date (2025-06-15).
PO1355,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (316) exceeds ordered quantity (172).; ASN shipped quantity (195) does not match GRN received quantity (316).; Expected invoice amount (53818.80) does not match invoice amount (6307.15).; Earliest received date (2025-08-06) is after the PO delivery date (2025-07-03).
PO1356,Missing GRN,No GRN record found for this PO.
PO1357,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (355) exceeds ordered quantity (137).; ASN shipped quantity (257) does not match GRN received quantity (355).; Expected invoice amount (6980.15) does not match invoice amount (2924.25).; Earliest received date (2025-08-03) is after the PO delivery date (2025-07-18).
PO1358,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (456) exceeds ordered quantity (74).; ASN shipped quantity (520) does not match GRN received quantity (456).; Expected invoice amount (30279.32) does not match invoice amount (1047.27).
PO1359,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (407) exceeds ordered quantity (164).; ASN shipped quantity (361) does not match GRN received quantity (407).; Expected invoice amount (27378.16) does not match invoice amount (1011.29).; Earliest received date (2025-08-12) is after the PO delivery date (2025-06-09).
PO1360,"Over-delivery, ASN/GRN mismatch, Total price discrepancy",Total received quantity (458) exceeds ordered quantity (129).; ASN shipped quantity (333) does not match GRN received quantity (458).; Expected invoice amount (13148.97) does not match invoice amount (9936.67).
PO1361,Missing GRN,No GRN record found for this PO.
PO1362,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (52) is less than ordered quantity (97).; ASN shipped quantity (177) does not match GRN received quantity (52).; Expected invoice amount (12024.12) does not match invoice amount (8646.42).; Earliest received date (2025-08-14) is after the PO delivery date (2025-08-09).
PO1363,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (199) exceeds ordered quantity (60).; ASN shipped quantity (57) does not match GRN received quantity (199).; Expected invoice amount (7963.20) does not match invoice amount (6287.64).; Earliest received date (2025-07-30) is after the PO delivery date (2025-07-22).
PO1364,Missing GRN,No GRN record found for this PO.
PO1365,Missing GRN,No GRN record found for this PO.
PO1366,Missing GRN,No GRN record found for this PO.
PO1367,"Under-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (93) is less than ordered quantity (134).; ASN shipped quantity (55) does not match GRN received quantity (93).; Expected invoice amount (38491.50) does not match invoice amount (6270.79).; Earliest received date (2025-08-10) is after the PO delivery date (2025-07-22).
PO1368,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (263) exceeds ordered quantity (125).; ASN shipped quantity (356) does not match GRN received quantity (263).; Expected invoice amount (14155.00) does not match invoice amount (6975.46).; Earliest received date (2025-08-15) is after the PO delivery date (2025-06-12).
PO1369,"Over-delivery, ASN/GRN mismatch, Total price discrepancy, Late delivery",Total received quantity (322) exceeds ordered quantity (107).; ASN shipped quantity (273) does not match GRN received quantity (322).; Expected invoice amount (7726.47) does not match invoice amount (3734.76).; Earliest received date (2025-07-30) is after the PO delivery date (2025-07-07).
